Merlot,opaque_purple,purple_sweet,sweet_blue,blue_blackberry,blackberry_perfume,perfume_intertwined,intertwined_licorice,licorice_graphite,graphite_confession,confession_exhibits,exhibits_massive,massive_concentration,concentration_extraction,extraction_full-bod,,,,,,,,,
Merlot,opaque_purple,purple_rich,rich_ripe,ripe_aromas,aromas_flavors,flavors_cassis,cassis_roasted,roasted_plum,plum_espresso,espresso_deep,deep_sweet,sweet_lush,lush_expansive,expansive_good,good_finishing,finishing_power,power_firm,firm_framing,framing_acidit,,,,
Merlot,opaque_ruby,ruby_spice-accented,spice-accented_cherry,cherry_blueberry,blueberry_aromas,aromas_given,given_depth,depth_licorice,licorice_tarry,tarry_nuance,nuance_energetic,energetic_precise,precise_somewhat,somewhat_pinched,pinched_mid-palate,mid-palate_,,,,,,,
Merlot,may_finest,finest_ever,ever_profound,profound_blend,blend_offers,offers_gorgeous,gorgeous_smoky,smoky_black,black_cherry,cherry_liqueur,liqueur_aromas,aromas_mixed,mixed_melted,melted_fudge,fudge_unctuously-textured,unctuously-textured_super-concentrated,,,,,,,
Merlot,uncontested_top,top_many,many_significant,significant_competition,competition_emerged,emerged_upstart,upstart_kapcsandy,kapcsandy_yountville,yountville_however,however_offering,offering_remains,remains_one,one_classic,classic_examples,examples_just,just_g,,,,,,,
Merlot,program_coming,coming_age,age_approximately,approximately_included,included_blend,blend_aged,aged_primarily,primarily_oak,oak_touch,touch_barrels,barrels_new,new_beautiful,beautiful_boasts,boasts_dense,dense_ruby,ruby_color,color_addition,addition_attract,,,,,
Merlot,planeta_delivers,delivers_likeable,likeable_showcases,showcases_purity,purity_variety,variety_warmth,warmth_sunshine,sunshine_sicily,sicily_beautiful,beautiful_notes,notes_plump,plump_cherry,cherry_succulent,succulent_blackberry,blackberry_exotic,exotic_s,,,,,,,
Merlot,plum_blueberry,blueberry_combine,combine_nice,nice_effect,effect_dense,dense_chewy,chewy_beginning,beginning_yields,yields_softer,softer_textures,textures_goes,goes_sprinkling,sprinkling_cocoa,cocoa_cinnamon,cinnamon_accents,accents_finish,finish_offers,o,,,,,
Merlot,plump_generous,generous_beautifully,beautifully_focused,focused_delicious,delicious_currant,currant_blueberry,blueberry_cherry,cherry_flavors,flavors_bursting,bursting_forth,forth_every,every_sip,sip_framed,framed_extra-fine,extra-fine_tannins,tannins_spr,,,,,,,
Merlot,plush_red,red_currant,currant_toasty,toasty_oak,oak_aromas,aromas_rich,rich_black,black_cherry,cherry_mocha,mocha_olive,olive_flavors,flavors_finish,finish_supple,supple_tannins,tannins_drink,drink_notes,notes_mocha,mocha_black,black_cherry,cherry_liqueur,,,
Merlot,power_finesse,finesse_collide,collide_beaus_jour,beaus_jour_h_ritiers,h_ritiers_duffau-lagarrosse,duffau-lagarrosse_breathtaking,breathtaking_vertical,vertical_hits,hits_right,right_notes,notes_sweet,sweet_black,black_cherries,cherries_smoke,smoke_licoric,,,,,,,,
Merlot,pretty_build,build_palate,palate_spicy,spicy_currants,currants_berries,berries_nose,nose_palate,palate_full,full_silky,silky_well,well_done,done_barrel,barrel_tasting,tasting_round,round_inviting,inviting_plump,plump_red,red_cherry,cherry_plum,plum_blackb,,,
Merlot,pretty_nice,nice_soft,soft_sensual,sensual_like,like_supposed,supposed_wonderfully,wonderfully_ripe,ripe_blackberry,blackberry_cherry,cherry_blueberry,blueberry_plum,plum_chocolate,chocolate_cedar,cedar_vanilla,vanilla_spice,spice_flavors,flavors_pretty,p,,,,,
Merlot,proper_pomerol,pomerol_richness,richness_attack,attack_black,black_fruit,fruit_fresh,fresh_forceful,forceful_ripe,ripe_fruit,fruit_perfume,perfume_acidity,acidity_adds,adds_balance,balance_fresh,fresh_well,well_sweet,sweet_mellifluous,mellifluous_lively,l,,,,
Merlot,proprietors_jonathan,jonathan_susan,susan_pey,pey_beautiful,beautiful_color,color_nearly,nearly_black,black_deep,deep_full-bodied,full-bodied_chocolaty,chocolaty_berry,berry_fruit,fruit_bigger,bigger_bolder,bolder_exuberant,exuberant_forceful,forceful_sty,,,,,,
Merlot,quite_good,good_dry,dry_firm,firm_tannins,tannins_certain,certain_distinguished,distinguished_elegance,elegance_pleasant,pleasant_black,black_red,red_cherry,cherry_fruit,fruit_cola,cola_sandalwood,sandalwood_flavors,flavors_matanzas,matanzas_creek,creek_s,,,,,
Merlot,quite_rich,rich_flavorful,flavorful_layers,layers_currant,currant_black,black_cherry,cherry_anise,anise_cedar,cedar_toasty,toasty_vanilla-scented,vanilla-scented_notes,notes_finishing,finishing_long,long_detailed,detailed_bancroft,bancroft_new,new_oak,oak,,,,,
Merlot,ratcheting_level,level_concentration,concentration_complexity,complexity_persistence,persistence_mouth,mouth_vintner,vintner_select,select_cases,cases_opulent,opulent_heady,heady_reveals,reveals_gorgeously,gorgeously_melted,melted_toffee,toffee_notes,note,,,,,,,
Merlot,red-ruby_dark,dark_plum,plum_redcurrant,redcurrant_flowers,flowers_spices,spices_nose,nose_rich,rich_plump,plump_ripe,ripe_dry,dry_serious,serious_complex,complex_flavors,flavors_plum,plum_redcurrant,redcurrant_tobacco,tobacco_leather,leather_mocha,mocha_,,,,
Merlot,rich_concentrated,concentrated_bold,bold_aromas,aromas_plum,plum_currant,currant_mocha,mocha_leading,leading_complex,complex_layered,layered_blackberry,blackberry_licorice,licorice_spice,spice_flavors,flavors_finish,finish_flourish,flourish_ripe,ripe_mine,,,,,,
Merlot,rich_long,long_mouth,mouth_impressively,impressively_concentrated,concentrated_flavors,flavors_blackberries,blackberries_plums,plums_delicious,delicious_note,note_chocolatey,chocolatey_fig,fig_ripe,ripe_flavors,flavors_fully,fully_dry,dry_wonderful,wonder,,,,,,
Merlot,rich_plush,plush_nicely,nicely_structured,structured_black,black_cherry,cherry_toasty,toasty_vanilla,vanilla_aromas,aromas_soft,soft_red,red_currant,currant_cedar,cedar_spice,spice_notes,notes_touch,touch_herb,herb_comes,comes_ripe,ripe_tannins,tannins_fi,,,
Merlot,rich_well-ripened,well-ripened_black-cherry,black-cherry_fruit,fruit_overlain,overlain_touches,touches_loam,loam_forest-floor,forest-floor_spice,spice_nose,nose_medium-deep,medium-deep_flavors,flavors_supple,supple_moderately,moderately_full-bodied,full-b,,,,,,,,
Merlot,ripe_fleshy,fleshy_pretty,pretty_dash,dash_toasty,toasty_oak,oak_fruit,fruit_sweet,sweet_currant,currant_berry,berry_flavors,flavors_intense,intense_concentrated,concentrated_complex,complex_ending,ending_pretty,pretty_burst,burst_fruit,fruit_oak,oak_ling,,,,
Merlot,ripe_fruity,fruity_nose,nose_plums,plums_blueberries,blueberries_tobacco,tobacco_aniseed,aniseed_vanilla,vanilla_chocolate,chocolate_leather,leather_pure,pure_fruit,fruit_palate,palate_medium-full,medium-full_body,body_good,good_intensity,intensity_velvet,,,,,,
Merlot,ripe_juicy,juicy_plum,plum_blackberry,blackberry_wild,wild_berry,berry_fruit,fruit_lively,lively_plush,plush_well-proportioned,well-proportioned_highly,highly_distinctive,distinctive_finishing,finishing_burst,burst_fruit,fruit_pretty,pretty_toasty-oak,toa,,,,,,
Merlot,ripe_slightly,slightly_extracted,extracted_feel,feel_taut,taut_plum,plum_skin,skin_edge,edge_running,running_start,start_finish,finish_along,along_crushed,crushed_cherry,cherry_blackberry,blackberry_fruit,fruit_good,good_tobacco,tobacco_note,note_wafts,wa,,,
Merlot,rounded_ripe,ripe_inviting,inviting_freshly,freshly_crushed,crushed_plum,plum_blackberry,blackberry_blueberry,blueberry_fruit,fruit_woven,woven_toasty,toasty_spice,spice_framed,framed_lingering,lingering_cocoa,cocoa_edge,edge_finish,finish_best,best_ruby-,,,,,
Merlot,ruby_rim,rim_explosive,explosive_aromas,aromas_blackberry,blackberry_black,black_raspberry,raspberry_violet,violet_bitter,bitter_chocolate,chocolate_great,great_sappy,sappy_sweetness,sweetness_mouth,mouth_flavors,flavors_crushed,crushed_crystallized,cryst,,,,,,
Merlot,ruby-purple_expressive,expressive_aromas,aromas_raspberry,raspberry_strawberry,strawberry_coffee,coffee_iron,iron_milk,milk_chocolate,chocolate_sweet,sweet_creamy,creamy_fresh,fresh_easygoing,easygoing_flavors,flavors_redcurrant,redcurrant_strawberry,stra,,,,,,,
Merlot,saturated_dark,dark_red,red_superripe,superripe_aromas,aromas_roasted,roasted_black,black_raspberry,raspberry_smoke,smoke_game,game_hint,hint_exotic,exotic_spices,spices_silky,silky_fat,fat_sweet,sweet_terrific,terrific_volume,volume_chewy,chewy_concentra,,,,
Merlot,saturated_ruby,ruby_color,color_fruity,fruity_aromas,aromas_blackberry,blackberry_blueberry,blueberry_violet,violet_plus,plus_whiff,whiff_peach,peach_supple,supple_suave,suave_beautifully,beautifully_balanced,balanced_thick,thick_sweet,sweet_dense,dense_n,,,,,
Merlot,saturated_ruby-red,ruby-red_expressive,expressive_floral,floral_aromas,aromas_black,black_raspberry,raspberry_black,black_cherry,cherry_toffee,toffee_licorice,licorice_chocolate,chocolate_suggests,suggests_almost,almost_roasted,roasted_ripeness,ripeness_c,,,,,,,
Merlot,saturated_ruby,ruby_cherry-vanilla,cherry-vanilla_redcurrant,redcurrant_smoke,smoke_licorice,licorice_nose,nose_lush,lush_chewy,chewy_deep,deep_flavors,flavors_bitter,bitter_cherry,cherry_dark,dark_chocolate,chocolate_cracked,cracked_pepper,pepper_focused,,,,,,
Merlot,seemingly_fully,fully_mature,mature_dany,dany_rolland,rolland_seductive,seductive_pasteur,pasteur_reveals,reveals_dark,dark_garnet,garnet_plum,plum_color,color_along,along_big,big_sweet,sweet_kiss,kiss_soy,soy_cedar,cedar_roasted,roasted_herbs,herbs_black,,,
Merlot,seriously_good,good_blackberry,blackberry_vanilla,vanilla_tobacco,tobacco_character,character_nose,nose_medium,medium_full-bodied,full-bodied_velvety,velvety_tannins,tannins_long,long_finish,finish_polished,polished_texture,texture_finely,finely_crafted,c,,,,,,
Merlot,set_milion,milion_property,property_structured,structured_firm,firm_solid,solid_tannins,tannins_dark,dark_black,black_fruits,fruits_rich,rich_superripe,superripe_drink,drink_lovely,lovely_richness,richness_palate,palate_typical,typical_right,right_bank,ba,,,,
Merlot,seven_ago,ago_said,said_monumental,monumental_different,different_recent,recent_tastings,tastings_true,true_star,star_stunning,stunning_dark,dark_plum,plum_color,color_offers,offers_notes,notes_caramelized,caramelized_red,red_black,black_fruits,fruits_tof,,,,
Merlot,jumps_glass,glass_dark,dark_cherries,cherries_spices,spices_sage,sage_mint,mint_licorice,licorice_good,good_juiciness,juiciness_depth,depth_bit,bit_darker,darker_tonality,tonality_terrific,terrific_effort,effort_anticipated,anticipated_maturity,maturity_a,,,,,
Merlot,shows_interestingly,interestingly_perfumed,perfumed_herb,herb_floral,floral_aromas,aromas_complexity,complexity_cherry,cherry_mocha,mocha_underpinnings,underpinnings_big,big_supple,supple_duckhorn,duckhorn_smoother,smoother_richer,richer_finish,finish_mak,,,,,,,
Merlot,shows_soft,soft_mellow,mellow_feeling,feeling_fine,fine_possess,possess_although,although_certainly,certainly_tannic,tannic_enough,enough_duckhorn,duckhorn_style,style_however,however_tannins,tannins_intricate,intricate_accessible,accessible_frame,frame_l,,,,,,
Merlot,shows_soft,soft_mellow,mellow_feeling,feeling_fine,fine_possess,possess_although,although_certainly,certainly_tannic,tannic_enough,enough_duckhorn,duckhorn_style,style_however,however_tannins,tannins_intricate,intricate_accessible,accessible_frame,frame_l,,,,,,
Merlot,shows_wonderful,wonderful_aromas,aromas_flowers,flowers_berries,berries_hints,hints_vanilla,vanilla_spices,spices_full-bodied,full-bodied_powerful,powerful_layers,layers_chewy,chewy_tannins,tannins_long,long_flawless,flawless_finish,finish_compact,compact,,,,,,
Merlot,silken_rich,rich_relatively,relatively_light,light_frame,frame_finely,finely_ripe,ripe_cherry,cherry_plum,plum_fruit,fruit_center,center_tastes,tastes_cool,cool_fresh,fresh_shot,shot_light,light_tannins,tannins_dark,dark_meaty,meaty_savor,savor_brought,br,,
Merlot,sleek_elegant,elegant_red,red_currant,currant_tomato,tomato_leaf,leaf_notes,notes_appealing,appealing_cherry,cherry_cedar,cedar_flavors,flavors_drink,,,,,,,,,,,,
Merlot,sleek_plush,plush_yet,yet_layered,layered_delicate,delicate_complexity,complexity_aromas,aromas_black,black_cherry,cherry_toasty,toasty_vanilla,vanilla_oak,oak_lead,lead_tempting,tempting_flavors,flavors_plum,plum_dusty,dusty_mocha,mocha_espresso,espresso,,,,
Merlot,sleek_richly,richly_structured,structured_aromas,aromas_red,red_currant,currant_loamy,loamy_black,black_olive,olive_leading,leading_plush,plush_complex,complex_flavors,flavors_ripe,ripe_plum,plum_mocha,mocha_toasty,toasty_oak,oak_drink,drink_cases,cases_p,,,
Merlot,sleek_supple,supple_exactly,exactly_style,style_popular,popular_floral,floral_red,red_currant,currant_cinnamon,cinnamon_spice,spice_aromas,aromas_lead,lead_rich,rich_ripe,ripe_flavors,flavors_black,black_cherry,cherry_toasty,toasty_oak,oak_hint,hint_earth,,,
Merlot,sleek_supple,supple_notes,notes_succulent,succulent_cherry,cherry_cedar,cedar_fresh,fresh_herb,herb_drink,,,,,,,,,,,,,,,
Merlot,smoky_tar,tar_plum,plum_highlight,highlight_approachable,approachable_straightforward,straightforward_focus,focus_intent,intent_meant,meant_enjoying,enjoying_stays,stays_firm,firm_flavorful,flavorful_glass,glass_finishing,finishing_without,without_fuss,,,,,,,
Merlot,smooth_round,round_lovely,lovely_mouthful,mouthful_cherry,cherry_spice,spice_wet,wet_earth,earth_sage,sage_flavors,flavors_finishing,finishing_generosity,generosity_complexity,complexity_without,without_excess,excess_weight,weight_drink,drink_cases,cases_,,,,,
Merlot,smooth_rich,rich_elegant,elegant_deftly,deftly_balanced,balanced_silky,silky_texture,texture_plenty,plenty_ripe,ripe_juicy,juicy_currant,currant_anise,anise_pleasing,pleasing_earth,earth_notes,notes_offers,offers_depth,depth_complexity,complexity_ample,am,,,,
Merlot,soft_forward,forward_gentle,gentle_blueberry,blueberry_plum,plum_fruit,fruit_laced,laced_singed,singed_vanilla,vanilla_bean,bean_note,note_great,great_ch_teau,ch_teau_clinet,clinet_team,team_pomerol,pomerol_since,since_grapes,grapes_selected,selected_amon,,,,
Merlot,soft_fruity,fruity_milk,milk_chocolate,chocolate_full,full_round,round_textured,textured_goes,goes_minute,minute_excellent,excellent_better,better_remember,remember_better,better_wait,wait_firm,firm_tannins,tannins_also,also_ripe,ripe_sweet,sweet_fruits,f,,,
Merlot,soft_juicy,juicy_modest,modest_notes,notes_red,red_currant,currant_tomato,tomato_leaf,leaf_toasty,toasty_oak,oak_drink,drink_everyday,everyday_drinking,drinking_priced,priced_pop,pop_without,without_guilt,guilt_tuesday,tuesday_night,night_nothing,nothing_,,,
Merlot,soft_red,red_fruit,fruit_fresh,fresh_coffee,coffee_chocolate,chocolate_spice,spice_beautifully,beautifully_textured,textured_fruit,fruit_palate,palate_bright,bright_acidity,acidity_velvety,velvety_tannins,tannins_long,long_smooth,smooth_finish,finish_enjo,,,,,
Merlot,soft_plush,plush_ripe,ripe_welcoming,welcoming_herbal,herbal_berry,berry_cherry,cherry_flavors,flavors_good,good_concentration,concentration_length,length_needs,needs_time,time_gain,gain_smoothness,,,,,,,,,
Merlot,soleil_displays,displays_gaudy,gaudy_bouquet,bouquet_black,black_currant,currant_fruit,fruit_roasted,roasted_provencal,provencal_herbs,herbs_fat,fat_fleshy,fleshy_texture,texture_decent,decent_acidity,acidity_sweet,sweet_tannin,tannin_consume,consume_next,,,,,
Merlot,solid_featuring,featuring_pomegranate,pomegranate_cherry,cherry_paste,paste_plum,plum_flavors,flavors_lined,lined_anise,anise_iron,iron_notes,notes_big,big_range,range_purity,purity_fresh,fresh_fruit,fruit_lingering,lingering_finish,,,,,,
Merlot,somewhat_similar,similar_slightly,slightly_structured,structured_noticeable,noticeable_tannin,tannin_meatier,meatier_style,style_still,still_perfumed,perfumed_exotic,exotic_expansive,expansive_sensationally,sensationally_concentrated,concentrated_age,age_,,,,,,,,
Merlot,sourced_presents,presents_compelling,compelling_depth,depth_earthiness,earthiness_stony,stony_rocky,rocky_sense,sense_gives,gives_savory,savory_edge,edge_tobacco,tobacco_tea,tea_surround,surround_ample,ample_plum,plum_blueberry,blueberry_approachable,appr,,,,,
Merlot,starting_blend,blend_sensational,sensational_dense,dense_purple,purple_color,color_accompanied,accompanied_gorgeous,gorgeous_aromas,aromas_black,black_fruits,fruits_chocolate,chocolate_sweetness,sweetness_tannin,tannin_length,length_almost,almost_makes,ma,,,,,,
Merlot,supple_plush,plush_showing,showing_great,great_depth,depth_length,length_balance,balance_aromas,aromas_red,red_currant,currant_loam,loam_olive,olive_lead,lead_ripe,ripe_flavors,flavors_plum,plum_sweet,sweet_mocha,mocha_spice,spice_drink,drink_easily,easil,,
Merlot,supple_well,well_proportioned,proportioned_earthy,earthy_currant,currant_cedar,cedar_spice,spice_coffee,coffee_anise,anise_flavors,flavors_turning,turning_elegant,elegant_polished,polished_finish,finish_points,points_bancroft,bancroft_may,may_possess,poss,,,,,
Merlot,supple_well-structured,well-structured_offers,offers_red,red_currant,currant_spiced,spiced_mocha,mocha_aromas,aromas_leading,leading_rich,rich_focused,focused_flavors,flavors_black,black_cherry,cherry_dusty,dusty_sage,sage_linger,linger_ripe,ripe_tannins,,,,,
Merlot,supple_rich,rich_well-balanced,well-balanced_ripe,ripe_cherry,cherry_cranberry,cranberry_anise,anise_sage,sage_tobacco,tobacco_currant,currant_offer,offer_grace,grace_finesse,finesse_heidi,heidi_barrett,barrett_uses,uses_complexity,complexity_balance,bala,,,,,
